user_detail_name,text,text 2,text 3,text 4,text 5,content_wrap,iplocation,video-js src,user_detail_tags_text,resource_date_text,from
伊_Young,5分,超棒,景色5,趣味5,性价比5,魔都在夜色之下，展现着历史与现代的对比，映照时代的变迁及祖国的日益强大！正是这一切才越发显得如此意味深长，让人叹服，为之骄傲！！,,,,,
神勇功夫熊猫,5分,超棒,景色5,趣味5,性价比4,站在楼上能一览外滩全貌，俯视这个现代化的国际大都市，让我感觉十分的震撼。玻璃过道虽说国内处处可见，但各有各的风味。只是排队等候时间超级长，没办法，热门景点嘛，哪都一样。,,,,,
136****1382,5分,超棒,景色5,趣味5,性价比5,值得一去，就是节假日人太多太多，排队排了正正3小时，还好风景很美，孩子们对那个VR过山车也很喜欢，乘的很过瘾。如果不要排队这么久，还是想再去一次的。,,,,,
兵兵老师,5分,超棒,景色5,趣味5,性价比5,好！值得去，比国外好看的多，有大上海的气势和特色。记得30多年前，还在上海念书，也经常去哪里，现在更漂亮，变化好大啊。祝福更好。,,,,,
M50****6954,5分,超棒,景色5,趣味5,性价比5,很震撼，体会到了魔都的魅力，印象很深刻，下次还想再来参观，环境很好，去的时候人也不算太拥挤，体验不错，和爸妈去的，很开心的旅程,IP属地:上海,,,,
不一样的人zxy,5分,超棒,景色5,趣味5,性价比5,"今天没有上班就和朋友来东方明珠看一下
很小就醒
想来啦但是没有来带今天终于来啦
打卡拍照躅也是特别不错
、交通便利方便打卡是一
个不错的选择
而且吃的也是比较多个人也是满足的回去
打卡打卡打卡喜欢拍照",IP属地:广东,,,,
草莓奶酪棒,5分,超棒,景色5,趣味5,性价比5,魔都啊，这么美的夜景，这么美的城市你不来吗？我都不想走了，就算是下雨也是毛毛雨滴，丝毫没有掩盖城市的魅力，太爱魔都了。我又来了,,,,,
Rainbow~娟,5分,超棒,景色5,趣味5,性价比5,"🗼东方明珠打卡👻👻👻很嗨很快乐
263米主观光层 适合休憩 小吃货时光
259米透明悬空廊适合拍照留影
98.90米不推荐[捂脸]较适合游戏少年
78米更上海 遇见未来 很震撼[强] 
期待...",,,,,
匿名用户,2分,一般,景色2,趣味2,性价比2,感觉不太值得，春节假期排队一个半小时以上，带着小朋友是很艰难的一个过程，最终上去了也是人挤人看不到啥，性价比很低，建议可以分时段预约，提升体验感受,IP属地:浙江,,,,
186****4910,1分,不佳,景色1,趣味1,性价比1,携程涉嫌价格欺诈，我们在现场可以直接买到两球参观和自助餐厅的票，在携程买的要比现场和别的平台贵300元，打电话向携程反应后，携程一直没有认真处理以及倾听顾客的意见，只是在强调自己和第三方的理由，没想到真的信任的携程现在为了挣钱，也这么对待消费者。,IP属地:山西,,,,
118****178,1分,不佳,景色3,趣味1,性价比1,不建议去，票价高，体验感差，建议在外滩拍个照打卡即可,IP属地:山东,,,,
匿名用户,2分,一般,景色3,趣味2,性价比2,东西不好吃，但是能吃饱，下次不会再去了,IP属地:日本,,,,
m48****6908,1分,不佳,景色3,趣味1,性价比1,人巨多观景效果不怎么样，垃圾遍地都是,IP属地:上海,,,,
匿名用户,1分,不佳,景色1,趣味1,性价比1,都是坑 别买套餐 单买 单买 单买,IP属地:江苏,,,,
匿名用户,1分,不佳,景色1,趣味1,性价比1,总体很好，如有夜航那就更好👌🏻,IP属地:上海,,,,
匿名用户,1分,不佳,景色4,趣味1,性价比1,体验差，平台没有明确说明此单要跟团，却在行程前一天被电话和短信通知要求统一时间集中，由导游带领进去统一用餐和进球参观，体验感极差！,IP属地:浙江,,,,
_WeCh****582450,2分,一般,景色2,趣味1,性价比3,其实就是跟团，并不是专属服务，还是要看清，就是旅行社的团，还不如一日游有人一直管,IP属地:上海,,,,
M25****3411,1分,不佳,景色3,趣味1,性价比1,东方明珠塔排队维持秩序能力差，出现插队现象！不会推荐给亲朋好友！！！,IP属地:广东,,,,
cr****ndy,1分,不佳,景色1,趣味1,性价比1,自助餐的食物很一般，人也很多，不值得,IP属地:广东,,,,
匿名用户,2分,一般,景色2,趣味2,性价比1,长这么大，上海来过N次，第一次进里面看看，结果体验感超级差，人多就不说了，节假日，主要是这个票价一点不值这个价值，仅此一次，不会去第二次,IP属地:浙江,,,,
匿名用户,1分,不佳,景色1,趣味1,性价比1,真心不推荐三球，性价比不高，以为都是快速登塔下塔，结果下塔也要一起排队，登塔也不快，不值得这个价，三球天文类的，也很小，强烈不推荐不推荐,IP属地:上海,,,,
钟钟828,1分,不佳,景色1,趣味1,性价比1,价贵是极其坑,IP属地:上海,,,,
M35****3889,1分,不佳,景色1,趣味1,性价比1,乱，差，无序曲，与大上海非常不匹配,IP属地:上海,,,,
156****1002,1分,不佳,景色3,趣味3,性价比1,超级差的一次体验，人特别多，没人疏导，没做到分流，多次有人因插队吵架，没人管理，下来在78层排队特别久下不来，室内空气极差！绝不会再去的一处景观。,IP属地:北京,,,,
M28****6261,1分,不佳,景色2,趣味1,性价比2,游玩后最强烈的感觉，就是不想再有第二次这样的体验。,IP属地:上海,,,,
匿名用户,1分,不佳,景色3,趣味1,性价比1,人太多了！！！！严重影响了我们接下来的安排和行程😡😡😡甚至下楼都要排队！,IP属地:上海,,,,
M60****5465,1分,不佳,景色1,趣味1,性价比1,"欺诈消费者，双人套票比单人票还要贵一个人小三百
差评，极差👎",IP属地:上海,,,,
135****4495,1分,不佳,景色1,趣味1,性价比1,上去一个电梯直接到顶。下来需要拐四五趟电梯。就不让你一次性下去。让你去各种消费的楼层。服务态度垃圾的不能再垃圾了。 顶层拍照玻璃埋汰的不行了都也不擦擦就是靠给游客拍照挣钱。,IP属地:海南,,,,
M41****0354,1分,不佳,景色1,趣味1,性价比1,排队的指示牌，乱七八糟，现场指导也是乱七八糟。餐厅吃饭，老早就排队，站了一个多小时。表扬王浩轩服务员，一直帮助我们维持现场排队的秩序。啤酒只有扎啤。我问服务员，有没有别的啤酒。他说:免费的就这一种。这态度，也真是够欠骂。体验感极差，不推荐。非要去的，别节假日去，也许会好一些。,IP属地:上海,,,,
_WeCh****26156,1分,不佳,景色1,趣味1,性价比1,别去，信我，浪费钱还不如去黄浦江边溜达一圈,IP属地:江苏,,,,
320****526,1分,不佳,景色1,趣味1,性价比1,这景点没人流量控制的？放这么多人上去，下来绕个好几层，还没工作人员引导。,IP属地:上海,,,,
M52****4494,1分,不佳,景色3,趣味1,性价比1,悬空玻璃花的一塌糊涂，光排队就一共游览4个小时，排队3个半小时。上来就是照相的，好多地方玻璃花的，秩序无人维护，标识不清晰！不如去附近的高层建筑去看💔,IP属地:上海,,,,
匿名用户,1分,不佳,景色1,趣味1,性价比1,"管理太差劲，只知道上人，不限流，体感极差
上来排队2小时,下去还要排",IP属地:上海,,,,
匿名用户,1分,不佳,景色1,趣味1,性价比1,排三个小时是常事，就是没厕所,IP属地:上海,,,,
略略略略略快乐,1分,不佳,景色1,趣味1,性价比1,无语😑整整站了4小时呀！体验感极差！再不来了！,IP属地:江苏,,,,
138****4312,1分,不佳,景色1,趣味1,性价比1,"致上海东方明珠塔管理方
 
我要对近期在上海东方明珠塔的糟糕体验提出严正投诉。我购买了两球联票及旋转餐厅套餐，本期待一场难忘的观光用餐之旅，没想到却遭遇了一系列令人极度失望的问题。
 
进入东方明珠塔后，拥挤的人群瞬间打破了我的美好幻想。在如此狭小的空间内，大量游客挤在一起，几乎无法正常行走和观赏，严重影响了游览体验。不仅如此，当时恰逢阴雨天，窗外雾蒙蒙一片，根本看不到任何景色。如此情况下，景区既没有提前告知天气对观景的影响，也未提供任何补偿措施，这让花了高价购票的游客感到被欺骗。
 
再说说旋转餐厅，更是让人气愤不已。餐厅明明5点才开始营业，却要求游客提前一小时排队，否则就没有座位。这不仅浪费了游客大量的时间，也显示出景区管理的混乱和不合理。如此安排，完全没有考虑游客的感受，服务质量极差。
 
我认为，东方明珠塔作为上海的标志性景点，代表着上海的形象，理应为游客提供优质的服务和舒适的游览环境。但此次经历让我大失所望，希望管理方能够正视这些问题，退还我的部分费用，并对景区的管理和服务进行全面整改。否则，这样的情况只会持续损害景区的声誉，让更多游客望而却步。
 
期待你们能尽快给我一个满意的答复。",IP属地:上海,,,,
匿名用户,2分,一般,景色4,趣味2,性价比3,其实蛮一般的，买三球除了排队时长短，完全没必要上去,IP属地:上海,,,,
M61****7254,2分,一般,景色2,趣味1,性价比3,楼下看看就行了，节假日没必要爬上塔，排队太累人，上去也没什么看头的。不值，三球联票可能好些吧，不用排队的话。二球是排队两小时，观光十分钟。,IP属地:上海,,,,
托恩巴赫伍建章,1分,不佳,景色1,趣味1,性价比1,携程定的3个景点联票，结果第三个隧道没人组织，目录写的17.00在隧道口集合，最后扯皮说要等到19.20，携程客服甩锅给供应商，供应商没联系方式，经过几轮协调，携程客服同意退隧道款在18.55之前。18.45来花样了，换个客服又来电话，又来协调一轮，最后又要去核实，无语。,IP属地:上海,,,,
gy15****3312,2分,一般,景色3,趣味2,性价比2,排队三小时，看了10几分钟，不值得，仅此一次。而且玻璃栈道很脏，性价比不高，不值得。上下排队游览耗时4个小时。厕所排大队，服务员累的态度不耐烦,IP属地:上海,,,,
super趣多多,1分,不佳,景色1,趣味1,性价比1,太差了，除了入园有vip通道，下塔依然和团队一起，秩序很乱,IP属地:上海,,,,
M51****0710,2分,一般,景色2,趣味2,性价比2,排队三小时，参观20分钟。两球连票必须排队上到第2个球球又排队下来，再排队上第1个球球再排队下来,IP属地:上海,,,,
M56****1936,1分,不佳,景色1,趣味1,性价比1,光是堵了 什么也没看到 上去排了两个半小时 下来还要排队坐电梯,IP属地:上海,,,,
simon0626,1分,不佳,景色5,趣味1,性价比1,去不去都后悔排名第一！,IP属地:浙江,,,,
匿名用户,1分,不佳,景色3,趣味1,性价比1,太贵了，太不划算,IP属地:上海,,,,
董家那小着哩,1分,不佳,景色1,趣味1,性价比1,无秩序管理 随意插队,IP属地:上海,,,,
M23****3146,1分,不佳,景色1,趣味1,性价比1,排队2小时，下雨天能见度差，包含的饮品也没有,IP属地:浙江,,,,
逍遥-2013,1分,不佳,景色1,趣味1,性价比1,人太多了，带了老人孩子，排队3个小时入场，管理混乱，恐发生踩踏,IP属地:上海,,,,
匿名用户,1分,不佳,景色1,趣味1,性价比1,本次游船是因为旅行携程的外包票务而不愉快地结束，在携程旅行网上正规订购的票务，却被第三方旅游公司告知，要去地铁站取换票，再去游船码头排队等，时间上耽搁不说，来回跑就非常麻烦，在想既然第三方能接这项业务，就不能服务好吗？打电话咨询取票点，客服态度也非常不好！你们是票卖了，人也舒服了（不用跑码头发票，而是旅客上门取票），真是不适宜！,IP属地:江苏,,,,
