user_detail_name,user_detail_tags_text,text,text 2,text 3,text 4,text 5,resource_date_text,content_wrap,iplocation,from
U45435****286570,,5分,超棒,景色5,趣味5,性价比5,,房间干净，环境优美，地理位置好，前台工作人员小许小唐服务热情周到,IP属地:四川,
_WeCh****810564,,5分,超棒,景色5,趣味5,性价比5,,交通方便高铁站直接有正规摆渡车到山门。道教文化浓郁，山景色也是很美，不同与北方也不完全和南方相同。几百年的古树随处可见,IP属地:北京,
hh9298,,4分,满意,景色4,趣味3,性价比4,,！！！！！,IP属地:四川,
M28****0962,,5分,超棒,景色5,趣味5,性价比5,,青城山是时隔三十多年后带着娃和父母姑妈来登山，植被和生态保护得非常好，这么多年过去了，植被更加茂密了，非常幽静，有步道有渡船有缆车，虽然天气下雨，但是该走的路该坐船和缆车都坐了，行程很圆满。,IP属地:广东,
匿名用户,,5分,超棒,景色5,趣味5,性价比5,,青城后山比起青城前山，少了一些道教文化的人文景观，自然风光不错，青城后山的泰安古镇很多吃的，可以住宿，进山门票在网上购买很方便。,IP属地:四川,
300****938,,5分,超棒,景色5,趣味3,性价比4,,总体来说效果还可以，还是商化了的！！！,IP属地:四川,
_WeCh****30550,,1分,不佳,景色1,趣味1,性价比1,,"首先，本来要直接坐索道上山的，因为买了这个套餐才改变了计划先找抄经的店铺，到了发现没有人。然后四处问工作人员也找不到，网页上也没有任何联系方式，以为出去吃午饭了就在旁边等，等了接近两个小时都没人，这个时候索道人已经太多了还要走回头路，只能步行上山。
其次，如果不营业应该提前把套餐撤下或者给顾客一个解决办法，而不是联系不到也完全不管不顾。
最后，是我自己反复联系客服，最后把门票钱以外的退了，但我认为不合理，不仅影响了我的出行安排，还耽误了我时间，这个怎么赔呢？",IP属地:四川,
M46****6833,,1分,不佳,景色3,趣味1,性价比1,,体验感极差，坐车等半个小时，坐缆车等2个小时,IP属地:四川,
匿名用户,,2分,一般,景色4,趣味3,性价比2,,当天迟到，服务态度差,IP属地:山西,
匿名用户,,1分,不佳,景色1,趣味1,性价比1,,很不爽的体验 第一天爬前山 各种拉客 半价带  第二天来后山也是 路线标识缺 私家车拉客现象多 最后没上山 票还不给退 差评！,IP属地:四川,
M22****106,,2分,一般,景色3,趣味2,性价比2,,太难爬了 累死 再也不去了,IP属地:广西,
,,1分,不佳,景色1,趣味1,性价比1,,头晚上订的票  第二天下雨了去不了  票不给退  失策了 一般都是过时自动退  没想到这个不行  所以下次提前预定还是注意一下,IP属地:四川,
,,1分,不佳,景色1,趣味1,性价比1,,没什么意思,IP属地:四川,
,,1分,不佳,景色3,趣味1,性价比1,,山上的对联都不认识，然后各种推销茶叶啊，画符啊，然后没有消费居然他自己一个人直接下山了……然后还抽烟,IP属地:四川,
,,2分,一般,景色5,趣味4,性价比2,,只是前山，比故宫都贵了。,IP属地:四川,
M17****351,,1分,不佳,景色1,趣味1,性价比1,,青城山服务态度恶劣，道姑品行不好,IP属地:四川,
匿名用户,,1分,不佳,景色1,趣味1,性价比1,,就是个大坑，商业气息太浓，没啥观赏性，都是道馆和烧香的东西，没有这方面爱好的，不要来了，没啥意思，爬山也很累，东西也很贵不推荐购买,IP属地:四川,
匿名用户,,2分,一般,景色4,趣味3,性价比2,,国庆节人太多了 太多了 太多了 无法登山,IP属地:上海,
brayden-ye,,1分,不佳,景色2,趣味1,性价比1,,一般，太商业,IP属地:浙江,
匿名用户,,1分,不佳,景色4,趣味3,性价比1,,差评，去不了还退不了票！,IP属地:陕西,
M47****8322,,1分,不佳,景色3,趣味1,性价比1,,人多坐不上索道爬山累坏了，下来坐车到大门口又等好久，天黑了路上没有灯，下山就用手机灯挺可怕的,IP属地:内蒙古,
M45****331,,1分,不佳,景色1,趣味1,性价比1,,订票时上面写的有条件退并没有细则可以查看，以为该门票跟其他景点一样未使用均能退，现在该票完全未使用却被扣100%，实在不能理解，平台不该负责吗,IP属地:四川,
zhangrui041104,,1分,不佳,景色3,趣味1,性价比1,,订票的时候看的是60岁以上老人免票，结果进的时候，变成了65岁以上，我预订的时候选的日期就是节假日期间啊，系统不提醒，搞得进去后被拦在检票口，态度也极差，又想办法去补票,IP属地:四川,
M57****040,,2分,一般,景色2,趣味2,性价比1,,四川的景区管理和服务，与隔壁贵州、陕西比差距实在太大了，体验感极其差。,IP属地:四川,
擎天100,,1分,不佳,景色1,趣味1,性价比1,,体验感非常差,IP属地:四川,
匿名用户,,1分,不佳,景色5,趣味5,性价比1,,未使用，不能退票。,IP属地:四川,
匿名用户,,1分,不佳,景色5,趣味5,性价比1,,未使用，不能退票。,IP属地:四川,
残夜慢慢,,2分,一般,景色2,趣味2,性价比2,,没有什么意思，也看不到什么风景,IP属地:重庆,
匿名用户,,1分,不佳,景色1,趣味1,性价比1,,千万别买联票，如果下雨进不了景区，景区是不退票的，这有点强买强卖，当天暴雨啊，根本进不了景区，结果没敢一分钱，就是因为买了联票。后来协商，景区根本不退，贵程网也退不了。,IP属地:广东,
匿名用户,,1分,不佳,景色1,趣味1,性价比1,,学生票不让退很过分,IP属地:北京,
匿名用户,,1分,不佳,景色1,趣味1,性价比1,,****进口离售票处十万八千里，进口离索道十万八千里，****谁来啊,IP属地:北京,
匿名用户,,1分,不佳,景色1,趣味1,性价比1,,经营的乱七八糟的景区……门票加电瓶车，缆车船，要190一个人了！！这价格去九寨等景区更香！！随便一壶茶88，儿童还要➕30！一圈下来体验糟糕！,IP属地:四川,
M43****2157,,1分,不佳,景色1,趣味1,性价比1,,景色一般，导游300太贵，不值得一去，去了都不知道看了啥,IP属地:陕西,
匿名用户,,1分,不佳,景色5,趣味5,性价比1,,风景区肯定是没有问题的，大自然的鬼斧神工，但是你们这个售票机制有问题啊，为啥别家的人没去是可以退票，或者改期的，你这就直接扣费成功。你景区不是这么缺钱那吧。,IP属地:四川,
M28****4865,,1分,不佳,景色1,趣味1,性价比1,,位置很偏 因为多收费关系改了新山门 去了到第一个景点就放弃了 实在不咋地 去的人大多后悔,IP属地:山东,
匿名用户,,1分,不佳,景色3,趣味1,性价比1,,五洞天到朝阳洞中间有一个服务点，上去第一家卖凉粉的穿着道士模样的人一看就不像好人，完点了一碗一碗当即就扫码付款了，走的时候说完没付钱，还要我拿出付款证据，我再扫码跳出的是迎仙亭，前面扫付给的黄维友不知道是谁，我严重怀疑是调包了二维码了。下山打了投诉电话也没人接。去这里要小心了朋友们！,IP属地:浙江,
_CFT01****8963490,,1分,不佳,景色1,趣味1,性价比1,,。。。不是，当天我买了票，但是没坐船，搞忘退票，今天看到你这边怎么就说我消费，把我票钱扣了呢？？？？！！！！,IP属地:重庆,
cyndixu,,2分,一般,景色4,趣味2,性价比2,,"不会再去 管理混乱 排队没秩序
工作人员态度不好",IP属地:加拿大,
匿名用户,,2分,一般,景色4,趣味1,性价比3,,空气环境挺好，坐观光车一人20元，坐船一人5元，坐索道一人60元上下不到山顶还需要2个小时。所以想去这里的要安排4–5个小时左右。带孩子不建议去这个地方。这个景点花费那么多钱不值,IP属地:四川,
匿名用户,,1分,不佳,景色5,趣味1,性价比1,,别买 单独购票。别买。联票。,IP属地:河南,
匿名用户,,1分,不佳,景色5,趣味5,性价比5,,当天买的票退不了,IP属地:四川,
匿名用户,,1分,不佳,景色1,趣味1,性价比1,,这个联票很差劲，不要买这个联票，青城山去了，因为没赶上车，都江堰没去成，都江堰门票就不退了，霸王条款真是很差劲。,IP属地:甘肃,
匿名用户,,1分,不佳,景色4,趣味3,性价比4,,根本进不去 路上堵的要死 门票都不知道在哪里刷 直接在去的路上找了一个馆子坐起,IP属地:四川,
匿名用户,,1分,不佳,景色5,趣味1,性价比1,,两个景区都很好玩，但是平台没有明确告诉我们，我们需要跟导游以及跟旅行社一起出行，并且在平台上面购买的票需要由导游那边重新购买才可以，我们买的票是没有办法使用的，并且一直都在踢皮球，没有直面给我们任何的答复，告诉我们如何解决。,IP属地:四川,
匿名用户,,2分,一般,景色3,趣味3,性价比2,,青城山名气可以！但实际软件工程差哦！！！,IP属地:四川,
匿名用户,,1分,不佳,景色1,趣味1,性价比1,,"人多的要死，门口排队人挤人，热疯了。
天气还热，到处都是排队，体验感极差，还没做索道之家下山回家了。***，景区都不知道限流吗？",IP属地:重庆,
M37****5179,,1分,不佳,景色1,趣味1,性价比1,,**票价，大家别买，只比去景区便宜5元，但是事还特别多，想要退票找各种理由不给退票，想随便给个50元的优惠卷就打发人，我这100多的损失，怎么办，大家千万别买,IP属地:四川,
互通有无w,,2分,一般,景色4,趣味1,性价比2,,全部时间4个多小时都在排队等区间车和缆车中度过，景点没怎么看还误了回程火车。景点设施和服务差，不值得去,IP属地:四川,
M80****2812,,1分,不佳,景色1,趣味1,性价比1,,累死个人，没啥好看,IP属地:天津,
M81****2793,,2分,一般,景色4,趣味2,性价比3,,从正门进得先坐观光车，然后在湖的地方坐摆渡船，再坐一趟缆车，山上的东西在景区里也算正常。不买这些的话，绝对够你走六个小时的路，如果能跑马拉松的话那应该轻轻松松,IP属地:四川,
_WeCh****741929,,1分,不佳,景色1,趣味1,性价比1,,人太多，不建议暑期去，索道要排1个多小时才能坐上，36、7度的高温，人贴人，体验感极差。,IP属地:山西,
M26****6031,,1分,不佳,景色1,趣味1,性价比1,,太坑了，堵车去不了。也不退钱！,IP属地:陕西,
K 叔,,2分,一般,景色3,趣味2,性价比2,,游客中心到山门太远了，就是挣你的观光车票钱，索道、观光车排队太长了，摊贩太多影响游玩的性质。,IP属地:湖南,
匿名用户,,1分,不佳,景色3,趣味3,性价比2,,坑钱，坑钱，坑钱,IP属地:四川,
300****322,,1分,不佳,景色2,趣味1,性价比1,,下山缆车排队一个小时，排队没有风扇，热气人,IP属地:四川,
caoyangmu,,2分,一般,景色2,趣味2,性价比1,,携程昨天80一张买的票，今天进了景区，坐下来一看全网仅售50。这个，实在让人非常不悦。也不知道携程怎么回事，联系了表示无法退差价。,IP属地:四川,
159****8999,,2分,一般,景色1,趣味1,性价比1,,总的来说，真的没啥好看,IP属地:四川,
匿名用户,,1分,不佳,景色1,趣味1,性价比1,,都江堰景区因闭园无法进入，但是还不能退票退款,IP属地:陕西,
M32****6872,,1分,不佳,景色1,趣味1,性价比1,,商业化太严重，问道青城山，道在哪里？只剩下铜臭味,IP属地:四川,
匿名用户,,1分,不佳,景色4,趣味1,性价比1,,优秀的景点，**的服务，**的配套。顶着太阳等缆车。服务态度也不好，票还给我出错了（少出一张），1米五以上儿童缆车就是全票！**！！！,IP属地:四川,
152****8008,,1分,不佳,景色1,趣味1,性价比1,,早上拍的发现下大雨没有去，学生票没使用还不给退，差评,IP属地:四川,
_CFT01****0253374,,2分,一般,景色2,趣味2,性价比2,,商业化太严重，一路上全是小卖铺，太上老君旁边都是小卖铺，建筑也没有特别精致的地方，没有任何惊喜，难负盛名，最多AAA,IP属地:美国,
小飞侠12345888,,1分,不佳,景色1,趣味1,性价比1,,不怎么样，,IP属地:四川,
匿名用户,,1分,不佳,景色1,趣味1,性价比1,,差评，去了一个景区，另外一个不给退，以后都不要买联票，碧瑶买景区联票,IP属地:四川,
M78****0817,,1分,不佳,景色5,趣味5,性价比1,,我真服了！你以为去玩门票钱，实则连环套。下山：首先那索道45元，其次坐私家车30元/人（儿童也算钱）（索道坐不到你进来的那个地方，他给你下的位置离你进来的那个地方大概有8.9公里，要走路的话要走两个多小时，而且他们把这里封了的只有当地的人才能开，想打滴滴那是不可能，好吧，只有上私家车。私家车坐过去了，他又要跟你说他开不进去。结果呢，又有人来找你，让他上他的私家车，所以这就是最后，10元/人）我们有4个人，这是被坑惨了。硬花了420元。,IP属地:四川,
HTG聪聪,,2分,一般,景色3,趣味2,性价比1,,说实话 这一趟 挺差的体验 我买的3号的票 过期没人告诉我 也没通知我 到了景区说不能用 钱也不退 让我重新买票 我连使用都没有使用 至少给个通知 要通知没通知 要退款没退款 真是给我恶心的要命,IP属地:河南,
Lunanalunalunalu,,2分,一般,景色2,趣味1,性价比1,,前山没风景没什么好玩的,IP属地:四川,
M67****69,,1分,不佳,景色3,趣味1,性价比1,,下车到坐观光车需要走一段上坡路，再买票坐观光车几分钟，下了车继续走二十分钟上坡路，再乘船，下了船再走上坡路到索道处，而且网上不可以买一票全包的，也没有选项，全部要到现场买，下了索道继续走陡峭的上坡路20分钟到达三清观，下索道排队排了🈶两小时，实在无趣得很，体验感极差，图片为索道排队，又热人又多,IP属地:四川,
