user_detail_name,text,text 2,text 3,text 4,text 5,content_wrap,iplocation,user_detail_tags_text,resource_date_text,from
_WeCh****68180,4分,满意,景色5,趣味4,性价比3,景色很好 泉水相伴 但奉劝肠胃不好的朋友 上去前解决完三急  不然上面包括五龙沟入口的厕所会让你永生难忘,IP属地:四川,,,
xjjgreat,5分,超棒,景色5,趣味5,性价比5,还不错的体验,IP属地:北京,,,
瘦了红颜，换了流年,5分,超棒,景色5,趣味5,性价比5,"2024.8.16日溜娃第四天———问道青城山
因为天气预报说今天有大雨，从前天就一直纠结要不要修改行程，由于后续的行程都安排好了，实在懒得退改酒店和车票，心想能不能去爬青城山一切就随缘吧。还好大雨在昨夜落下，今早起来真是天公作美，太阳未出，天气阴而凉爽，真是难得一遇的爬山好天气[呲牙]
漫步青城山，绿意盎然，古树参天，手机确实拍不出那种身临其境的感觉。上山途中大部分登山台阶对于我们娘俩这种恐高党来说都很友好，下山途中天空又飘起毛毛细雨，不仅无需撑伞而且更添几分清凉，总体感受除了累点儿还不错[呲牙][强]
最后说一下网红打卡点[捂脸]钟书阁，根本不像什么霍格沃兹，只不过店家很好的利用了平面镜成像原理让店面看起来空间翻倍，有了一种亦真亦幻的错觉，虽然拍照还可以，但是仍然弥补不了走进去的失望，我可是专门打车过去的啊[抓狂][抓狂]
​",IP属地:四川,,,
agencyzhang,4分,满意,景色4,趣味3,性价比3,后山太堵没时间去，只去了前山，没什么风景个人觉得没必要去,IP属地:北京,,,
烂漫如霞,4分,满意,景色5,趣味4,性价比5,就是太热人太多，山顶的景色确实不错，索道排队半小时，适合慢慢耍一天，上山买的竹棍子帮我省了不少力，下山走下来还好，第二天腿还是痛。,IP属地:四川,,,
匿名用户,5分,超棒,景色5,趣味5,性价比5,爬山不错，环境很好，空气清新！,IP属地:四川,,,
118****521,5分,超棒,景色5,趣味5,性价比5,心情好的时候，或者不好的时候，都可以去爬爬青城山，满眼青绿，一路向上，到处能看到古人的题字，费劲爬到山顶，举目远眺，心旷神怡，然后坐索道下来，哈哈哈，舒服,IP属地:北京,,,
M41****562,5分,超棒,景色5,趣味5,性价比5,家人说很不错,IP属地:山东,,,
M24****7317,5分,超棒,景色5,趣味5,性价比5,不错，有西游记拍摄打卡，道馆比较多，前山爬起来有些累，整天值得去,IP属地:陕西,,,
136****1634,5分,超棒,景色5,趣味5,性价比5,青城山前山和后山，建议分开游玩，一天玩完太累。,IP属地:云南,,,
M54****1319,5分,超棒,景色5,趣味5,性价比5,师傅开车很快，比预计快很多，态度也很好，山上水很凉，后山爬山的人不是很多，比较凉快，景色太好看啦，适合情侣出去玩，山上补给站很多。,IP属地:陕西,,,
_WeCh****68180,4分,满意,景色4,趣味3,性价比4,这样说吧  没有西游记情节的去不去两可 没有的就是上台阶 全程枯燥无味,IP属地:四川,,,
M76****7231,5分,超棒,景色5,趣味4,性价比4,值得去体验一下,IP属地:四川,,,
wan****001,5分,超棒,景色5,趣味5,性价比5,问道青城山，很好的景色。暑期的人还是比较多，趁人少来是更好的选择。,IP属地:四川,,,
E04****82,5分,超棒,景色5,趣味5,性价比5,青城天下幽，前山的人文景观更多，总的来说环境很不错，道教圣地，值得前来体验。就是周末的游客太多了，到处都要排队，有点影响体验感。,IP属地:重庆,,,
_WeCh****24641,5分,超棒,景色5,趣味5,性价比5,不虚此行，,IP属地:四川,,,
雪炭,5分,超棒,景色5,趣味5,性价比5,对道观不感兴趣，直接去的青城后山，很美，爬上去也不会太累。山里很凉快，没有蚊子，景区的物价也不贵，鲜榨橙汁 15 元，真的是鲜榨，现场加工，还有就是当地的腊排骨好吃😋。山下卖的竹竿登山杖才 3 块钱。但是切记爬山要早去，景区堵车严重， 总之很满意，以后还会再去四川！,IP属地:辽宁,,,
201****927,5分,超棒,景色5,趣味5,性价比5,风景秀美值得来一趟,IP属地:上海,,,
M37****0384,5分,超棒,景色5,趣味5,性价比5,下了高铁站就是一定不要坐私人拉客的十元一人的车，他不会拉到景区售票处，还是要坐观光车进去，还不如下了高铁直接坐20元观光车进去。也可以走进去3公里吧,IP属地:甘肃,,,
小灰家的夏日,5分,超棒,景色5,趣味4,性价比4,景区还不错啊，但为什么国内5A的卫生间标准这么低，这个景区的卫生环境𠕇提高的空间,IP属地:天津,,,
沫小马,5分,超棒,景色5,趣味5,性价比5,出票很快，青城山真的很美,IP属地:山东,,,
鲲哥爱旅游,5分,超棒,景色5,趣味5,性价比5,"‌青城山，位于‌四川省成都市‌都江堰市西南，是四川省著名的风景名胜区和道教名山。它不仅是国家AAAAA级旅游景区，还是‌世界文化遗产地，被誉为“青城天下幽”，以其幽静深邃的自然风光和丰富的道教文化著称。青城山分为前山和后山两部分，前山以丰富的文物古迹和道教文化为核心，后山则以自然风光和休闲度假为主，为游客提供了不同的游览体验。
    青城山的历史可以追溯到东汉时期，当时著名的道士‌张道陵在此结庐传道，创立了道教，使得青城山成为了中国道教的发祥地之一。青城山不仅因其自然美景而闻名，还因为其深厚的文化底蕴和宗教意义受到游客的青睐。",IP属地:黑龙江,,,
M43****884,5分,超棒,景色5,趣味5,性价比5,田导很专业，带队很棒，推荐给朋友,IP属地:四川,,,
行万里路,5分,超棒,景色5,趣味5,性价比5,著名道教名山,IP属地:四川,,,
葵妈,5分,超棒,景色5,趣味5,性价比5,田兵导游很有耐心，事先加了微信，提前等了。全程对我父母和小朋友比较照顾。老人行动慢，他也很会照顾，会帮他们找地方，坐下来听。最后超时了，他说没关系，他后面没有接待。耐心陪完全程。,IP属地:浙江,,,
霸气爸爸,4分,满意,景色5,趣味4,性价比4,景色宜人，空气清新，心诚则灵,IP属地:四川,,,
麒麟（琪琳）妈妈,4分,满意,景色5,趣味3,性价比3,道观很值得去看看,IP属地:吉林,,,
M15****836,5分,超棒,景色4,趣味3,性价比3,还不错，一路从前山爬过去，挺好的,IP属地:广东,,,
大彬,5分,超棒,景色5,趣味5,性价比5,体验非常好。,IP属地:陕西,,,
115****659,5分,超棒,景色5,趣味5,性价比5,青城天下幽👍,IP属地:四川,,,
M35****2911,4分,满意,景色4,趣味3,性价比3,景色优美，道教圣地，一路爬山，其实用不了那么多时间，下山一小时，上山两小时，全程徒步的话。,IP属地:四川,,,
苗俊杰,5分,超棒,景色5,趣味5,性价比5,体验感非常好，值得一去,IP属地:北京,,,
320****676,5分,超棒,景色5,趣味5,性价比5,值得一去。,IP属地:四川,,,
320****516,5分,超棒,景色5,趣味5,性价比5,景色优美。,IP属地:四川,,,
_CFT01****3136129,5分,超棒,景色5,趣味5,性价比5,感觉非常幽静。只可惜我们行程非常赶，只在山脚下玩了一会儿，便匆匆踏上归程。,IP属地:江苏,,,
M33****6519,5分,超棒,景色5,趣味5,性价比5,山清水秀。天然氧吧。值得转转,IP属地:四川,,,
桐桐,5分,超棒,景色5,趣味5,性价比5,很好，很不错的一次体验。,IP属地:四川,,,
一位可恶的可耐,4分,满意,景色4,趣味3,性价比3,总体来说还可以吧，就是景点的工作人员服务态度不好,IP属地:四川,,,
简单的只想静静,5分,超棒,景色5,趣味5,性价比5,青城天下幽,IP属地:浙江,,,
匿名用户,5分,超棒,景色5,趣味5,性价比5,"青城山位于中国四川省成都市都江堰市西南15千米处，为邓峡山脉的分支山峰之属于青城山一都江堰风景名胜区的组成部分之一。青城山最高海拔2434米，最低海拔793米，面积200平方千米，地质构造复杂，起伏大。青城山属亚热带温湿型气候区,湿度高,降水多以“幽甲天下&quot;著称于世，素有“青城天下幽”的美誉。引青城山有被称为植物活化石的银杏、连香树、青城榆和国家一类保护
动物熊猫、金丝猴、白唇鹿等,被誉为植物种质资源宝库和野生动物天堂。",IP属地:四川,,,
村里的希望之地球村,5分,超棒,景色5,趣味4,性价比5,整体还行吧,IP属地:四川,,,
M31****8890,4分,满意,景色5,趣味4,性价比4,不来后悔，来了也不想再体验第二次。对于不经常运动的人来说，简直就是考验，加上成都的热天气，走两步路就出汗，爬山到一半，下山难、上山也难，只能硬着头皮上。自驾游，半路有挡车之路从后山上去的通道，指路需要小费加停车费，下山找车不容易，需要走很长一段路。景色确实不错，对于文化底蕴深厚的人来说，兴趣可能更浓。,IP属地:陕西,,,
M15****836,4分,满意,景色5,趣味4,性价比3,下山索道排队时间太久了，索道车太少了，还有人总是插队。有些指示牌不是很清楚。其他的还可以。,IP属地:四川,,,
M34****1843,5分,超棒,景色5,趣味5,性价比5,司机师傅服务周到贴心，一路给讲解很多成都旅游景点攻略1，包括各处好吃的。,IP属地:四川,,,
匿名用户,5分,超棒,景色5,趣味5,性价比5,青城山郁郁葱葱，道家圣地，山不在高，有仙则灵。要想爬山一定要早一点到，不然观光车，索道都要排队。山上标记指示牌儿做的再详细一些就好了。,IP属地:山东,,,
M82****13,5分,超棒,景色5,趣味5,性价比5,讲解的特别棒，孩子听的特别认真。服务也很周到。非常好的体验！听过讲解了解了都江堰的历史及作用，会推荐给更多的朋友，总之棒棒的！,IP属地:四川,,,
BIErewo,4分,满意,景色4,趣味4,性价比4,问道青城山！今天阴天不热，游青城山，天然氧吧！就是回程时索道排队时间过长，误了返回成都的高铁🚄其他都很完美！,IP属地:四川,,,
M23****249,4分,满意,景色5,趣味4,性价比4,今天去遇上一点下雨，但是不影响游览，山里比较凉快，爬山也不是很累，有游船和索道，而且也不是很陡峭，总体游览感觉还是不错的。,IP属地:四川,,,
xiaoli0926d,4分,满意,景色3,趣味1,性价比1,行程更改临时去了，前山门票比后山贵好多，放暑假人超级多。还遇上暴雨。索道的那个保安大叔太歪了，其他都还好。爬到最高处卫生不是很好，到处都有垃圾。,IP属地:四川,,,
二哈嘿,5分,超棒,景色5,趣味5,性价比5,风景超棒的，我很喜欢,IP属地:四川,,,
匿名用户,5分,超棒,景色5,趣味5,性价比5,挺好，速度挺快，到了之后也可以马上用。换了两张的积分挺好～还会再来换,IP属地:四川,,,
E08****18,5分,超棒,景色5,趣味5,性价比5,好好好，景色宜人,IP属地:四川,,,
M25****5193,5分,超棒,景色5,趣味5,性价比5,除了停车场太远，其他都还好。现在的景区似乎都这样，观光车高价消费。,IP属地:四川,,,
frank shang,5分,超棒,景色5,趣味5,性价比5,人多，还是要有心理准备，,IP属地:四川,,,
M37****6449,5分,超棒,景色5,趣味5,性价比5,问道青城山，拜水都江堰。两个来成都不得不逛的景点。找个导游，听听讲解。祈祈福，感叹一下李冰的伟大。全世界唯一一个无坝水利工程，防汛防涝，灌溉农田。,IP属地:陕西,,,
300****863,5分,超棒,景色4,趣味4,性价比4,说是西游记的拍摄地，但是去了看不出来，变化还是比较大，景色不错,IP属地:四川,,,
320****112,4分,满意,景色4,趣味4,性价比4,整体上感觉不错。,IP属地:贵州,,,
M22****0503,5分,超棒,景色5,趣味5,性价比5,青城山很不错，有很多道观，非常值得去爬一次！景色也很美，植被很丰富！观赏性很强！,IP属地:陕西,,,
_WeCh****15684,5分,超棒,景色5,趣味5,性价比5,环境服务非常好,IP属地:江苏,,,
东东子子,5分,超棒,景色5,趣味5,性价比5,"非常满意非常喜欢！
非常满意非常喜欢非常感谢！！
非常好好好！",IP属地:四川,,,
拉面大公举,5分,超棒,景色5,趣味5,性价比5,出票快，积分能抵现,IP属地:四川,,,
M45****0671,5分,超棒,景色5,趣味3,性价比5,风大，凉快，但要早点去,IP属地:四川,,,
匿名用户,5分,超棒,景色5,趣味5,性价比5,讲解细致，田导讲的超级好，值得推荐！,IP属地:四川,,,
137****7290,5分,超棒,景色5,趣味5,性价比5,高效快捷出票,IP属地:四川,,,
gum****un,5分,超棒,景色5,趣味5,性价比5,不错，很多年都没有去了，这次是带家人出去转转，大自然的馈赠，唯独就是这次没能爬上山顶有点遗憾,IP属地:四川,,,
M22****0503,5分,超棒,景色5,趣味5,性价比5,很不错，值得推荐，虽然爬山很累，爬上去也真开心！一路上有很多道观，很值得去参观！,IP属地:陕西,,,
M53****7600,5分,超棒,景色5,趣味5,性价比5,前山进去，全程徒步，大约用了4个小时。从山脚到山顶大概用了两个小时。山上很凉快，空气清新，负氧离子含量较高，是洗肺的好去处。青城山是道教圣地，山中道家文化的氛围特别浓厚，旅游配套设施较为完善，基本上走几步就会有休息的地方。山上也有很多卖水卖食物的，只是价格有点贵，不过也能理解，毕竟全部靠人力。,IP属地:四川,,,
M30****5214,5分,超棒,景色5,趣味5,性价比5,很好，专业，学到很多东西，感谢,IP属地:四川,,,
203****602,4分,满意,景色4,趣味4,性价比4,小龚姐姐很可爱,IP属地:四川,,,
